"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
6178,"SKYP","medium_airport","El Yopal Airport",5.31911,-72.384,1028,"SA","CO","CO-CAS","El Yopal","yes","SKYP","EYP","EYP","","http://en.wikipedia.org/wiki/El_Alcarav%C3%A1n_Airport",""
6179,"SLBJ","medium_airport","Bermejo Airport",-22.7733001709,-64.3128967285,1249,"SA","BO","BO-T","Bermejo","no","SLBJ","BJO","","","http://en.wikipedia.org/wiki/Bermejo_Airport",""
6180,"SLCB","medium_airport","Jorge Wilsterman International Airport",-17.4211006164551,-66.1771011352539,8360,"SA","BO","BO-C","Cochabamba","yes","SLCB","CBB","","","http://en.wikipedia.org/wiki/Jorge_Wilstermann_International_Airport",""
6182,"SLCO","medium_airport","Capitán Aníbal Arab Airport",-11.0403995514,-68.7829971313,889,"SA","BO","BO-N","Cobija","yes","SLCO","CIJ","","","http://en.wikipedia.org/wiki/Cap._Anibal_Arab_Airport",""
6183,"SLET","medium_airport","El Trompillo Airport",-17.8115997314,-63.1715011597,1371,"SA","BO","BO-S","Santa Cruz","yes","SLET","SRZ","","","http://en.wikipedia.org/wiki/El_Trompillo_Airport",""
6184,"SLLP","medium_airport","El Alto International Airport",-16.5132999420166,-68.1922988891602,13355,"SA","BO","BO-L","La Paz / El Alto","yes","SLLP","LPB","","","http://en.wikipedia.org/wiki/El_Alto_International_Airport",""
6185,"SLOR","medium_airport","Juan Mendoza Airport",-17.962600708,-67.0762023926,12152,"SA","BO","BO-O","Oruro","no","SLOR","ORU","","http://en.wikipedia.org/wiki/Juan_Mendoza_Airport","",""
6186,"SLPO","medium_airport","Capitan Nicolas Rojas Airport",-19.5431003571,-65.7237014771,12913,"SA","BO","BO-P","Potosí","no","SLPO","POI","","","http://en.wikipedia.org/wiki/Cap._Nicolas_Rojas_Airport",""
6187,"SLPS","medium_airport","Capitán Av. Salvador Ogaya G. airport",-18.975301,-57.820599,440,"SA","BO","BO-S","Puerto Suárez","yes","SLPS","PSZ","","","http://en.wikipedia.org/wiki/Puerto_Su%C3%A1rez_International_Airport",""
6188,"SLSA","medium_airport","Santa Ana Del Yacuma Airport",-13.7622003555,-65.4352035522,472,"SA","BO","BO-B","Santa Ana del Yacuma","no","SLSA","SBL","","","http://en.wikipedia.org/wiki/Santa_Ana_del_Yacuma_Airport",""
6189,"SLSU","medium_airport","Juana Azurduy De Padilla Airport",-19.0070991516113,-65.2886962890625,9540,"SA","BO","BO-H","Sucre","yes","SLSU","SRE","","","http://en.wikipedia.org/wiki/Juana_Azurduy_de_Padilla_International_Airport",""
6190,"SLTJ","medium_airport","Capitan Oriel Lea Plaza Airport",-21.5557003021,-64.7013015747,6079,"SA","BO","BO-T","Tarija","yes","SLTJ","TJA","","","http://en.wikipedia.org/wiki/Cap._Oriel_Lea_Plaza_Airport",""
6191,"SLTR","medium_airport","Teniente Av. Jorge Henrich Arauz Airport",-14.8186998367,-64.9179992676,509,"SA","BO","BO-B","Trinidad","no","SLTR","TDD","","","http://en.wikipedia.org/wiki/Tte._Av._Jorge_Henrich_Arauz_Airport",""
6192,"SLVM","medium_airport","Teniente Coronel Rafael Pabón Airport",-21.2551994324,-63.4056015015,1305,"SA","BO","BO-T","Villamontes","no","SLVM","VLM","","","http://en.wikipedia.org/wiki/Tcnl._Rafael_Pab%C3%B3n_Airport",""
6193,"SLVR","large_airport","Viru Viru International Airport",-17.6448,-63.135399,1224,"SA","BO","BO-S","Santa Cruz","yes","SLVR","VVI","","","http://en.wikipedia.org/wiki/Viru_Viru_International_Airport",""
6194,"SLYA","medium_airport","Yacuiba Airport",-21.9608993530273,-63.6516990661621,2112,"SA","BO","BO-T","Yacuíba","no","SLYA","BYC","","","http://en.wikipedia.org/wiki/Yacuiba_Airport",""
6195,"SMJP","medium_airport","Johan Adolf Pengel International Airport",5.4528298378,-55.1878013611,59,"SA","SR","SR-PR","Zandery","yes","SMJP","PBM","","http://www.japi-airport.com","http://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport","Zanderij, JAP International Airport, JAPI Airport, JAPIA, ZY Airport"
6198,"SOCA","medium_airport","Cayenne-Rochambeau Airport",4.81980991364,-52.3604011536,26,"SA","GF","GF-CY","Cayenne / Rochambeau","yes","SOCA","CAY","","","http://en.wikipedia.org/wiki/Cayenne-Rochambeau_Airport","Matoury"
6199,"SOOG","medium_airport","Saint-Georges-de-l'Oyapock Airport",3.89759993553,-51.8041000366,46,"SA","GF","GF-CY","Saint-Georges-de-l'Oyapock Airport","no","SOOG","OYP","","","http://en.wikipedia.org/wiki/Saint-Georges-de-l%27Oyapock_Airport",""
6204,"SPBR","medium_airport","Iberia Airport",-11.411600112915,-69.4887008666992,750,"SA","PE","PE-MDD","Iberia","no","SPBR","IBP","","","",""
6205,"SPCL","medium_airport","Cap FAP David Abenzur Rengifo International Airport",-8.37794017791748,-74.5743026733398,513,"SA","PE","PE-UCA","Pucallpa","yes","SPCL","PCL","","","http://en.wikipedia.org/wiki/Captain_Rolden_International_Airport",""
6208,"SPEO","medium_airport","Teniente FAP Jaime A De Montreuil Morales Airport",-9.14960956573486,-78.5238037109375,69,"SA","PE","PE-ANC","Chimbote","yes","SPEO","CHM","","","http://en.wikipedia.org/wiki/Tnte._FAP_Jaime_Montreuil_Morales_Airport",""
6213,"SPHI","medium_airport","Capitan FAP Jose A Quinones Gonzales International Airport",-6.78747987747192,-79.8281021118164,97,"SA","PE","PE-LAM","Chiclayo","yes","SPHI","CIX","","","http://en.wikipedia.org/wiki/Cap._FAP_Jos%C3%A9_A._Qui%C3%B1ones_Gonzales_International_Airport",""
6214,"SPHO","medium_airport","Coronel FAP Alfredo Mendivil Duarte Airport",-13.1548004150391,-74.2043991088867,8917,"SA","PE","PE-AYA","Ayacucho","yes","SPHO","AYP","","","http://en.wikipedia.org/wiki/Coronel_FAP_Alfredo_Mendivil_Duarte_Airport",""
6216,"SPHZ","medium_airport","Comandante FAP German Arias Graziani Airport",-9.34743976593018,-77.5983963012695,9097,"SA","PE","PE-ANC","Anta","no","SPHZ","ATA","","","http://en.wikipedia.org/wiki/Comandante_FAP_Germ%C3%A1n_Arias_Graziani_Airport",""
6217,"SPIM","large_airport","Jorge Chávez International Airport",-12.0219,-77.114305,113,"SA","PE","PE-LIM","Lima","yes","SPJC","LIM","","http://www.lap.com.pe/","https://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport","SPIM"
6218,"SPJA","medium_airport","Juan Simons Vela Airport",-6.06786012649536,-77.1600036621094,2707,"SA","PE","PE-SAM","Rioja","no","SPJA","RIJ","","","",""
6219,"SPJE","medium_airport","Shumba Airport",-5.59248,-78.774002,2477,"SA","PE","PE-CAJ","Jaén","yes","SPJE","JAE","","","https://en.wikipedia.org/wiki/Ja%C3%A9n_Airport",""
6220,"SPJI","medium_airport","Juanjui Airport",-7.16909980773926,-76.7285995483398,1148,"SA","PE","PE-SAM","Juanjuí","no","SPJI","JJI","","","",""
6221,"SPJJ","medium_airport","Francisco Carle Airport",-11.7831001282,-75.4733963013,11034,"SA","PE","PE-JUN","Jauja","yes","SPJJ","JAU","","","http://en.wikipedia.org/wiki/Francisco_Carle_Airport",""
6222,"SPJL","medium_airport","Inca Manco Capac International Airport",-15.4671001434326,-70.158203125,12552,"SA","PE","PE-PUN","Juliaca","yes","SPJL","JUL","","","http://en.wikipedia.org/wiki/Inca_Manco_Capac_International_Airport",""
6223,"SPJR","medium_airport","Mayor General FAP Armando Revoredo Iglesias Airport",-7.13918018341064,-78.4894027709961,8781,"SA","PE","PE-CAJ","Cajamarca","yes","SPJR","CJA","","","http://en.wikipedia.org/wiki/My._Gral._FAP._Armando_Revoredo_Iglesias_Airport",""
6224,"SPLO","medium_airport","Ilo Airport",-17.6949996948242,-71.3440017700195,72,"SA","PE","PE-MOQ","Ilo","no","SPLO","ILQ","","","",""
6226,"SPME","medium_airport","Capitan FAP Pedro Canga Rodriguez Airport",-3.55253005027771,-80.3814010620117,115,"SA","PE","PE-TUM","Tumbes","yes","SPME","TBP","","","http://en.wikipedia.org/wiki/Cap._FAP_Pedro_Canga_Rodr%C3%ADguez_Airport",""
6228,"SPMS","medium_airport","Moises Benzaquen Rengifo Airport",-5.89377021789551,-76.1182022094727,587,"SA","PE","PE-LOR","Yurimaguas","yes","SPMS","YMS","","","http://en.wikipedia.org/wiki/Mois%C3%A9s_Benzaquen_Rengifo_Airport",""
6229,"SPNC","medium_airport","Alferez Fap David Figueroa Fernandini Airport",-9.87880992889404,-76.2048034667969,6070,"SA","PE","PE-HUC","Huánuco","yes","SPNC","HUU","","","http://en.wikipedia.org/wiki/Alf%C3%A9rez_FAP_David_Figueroa_Fernandini_Airport",""
6231,"SPPY","medium_airport","Chachapoyas Airport",-6.20180988311768,-77.8561019897461,8333,"SA","PE","PE-AMA","Chachapoyas","no","SPPY","CHH","","","",""
6232,"SPQT","medium_airport","Coronel FAP Francisco Secada Vignetta International Airport",-3.78473997116089,-73.3087997436523,306,"SA","PE","PE-LOR","Iquitos","yes","SPQT","IQT","","","http://en.wikipedia.org/wiki/Crnl._FAP_Francisco_Secada_Vignetta_International_Airport",""
6233,"SPQU","medium_airport","Rodríguez Ballón International Airport",-16.3411006927,-71.5830993652,8405,"SA","PE","PE-ARE","Arequipa","yes","SPQU","AQP","","","http://en.wikipedia.org/wiki/Rodriguez_Ballon_International_Airport",""
6235,"SPRU","medium_airport","Capitan FAP Carlos Martinez De Pinillos International Airport",-8.08141040802002,-79.1088027954102,106,"SA","PE","PE-LAL","Trujillo","yes","SPRU","TRU","","","http://en.wikipedia.org/wiki/Cap._FAP_Carlos_Mart%C3%ADnez_de_Pinillos_International_Airport",""
6236,"SPSO","medium_airport","Capitán FAP Renán Elías Olivera International Airport",-13.7448997497559,-76.2202987670898,39,"SA","PE","PE-ICA","Pisco","no","SPSO","PIO","","","",""
6237,"SPST","medium_airport","Cadete FAP Guillermo Del Castillo Paredes Airport",-6.50873994827271,-76.3731994628906,869,"SA","PE","PE-SAM","Tarapoto","yes","SPST","TPP","","","http://en.wikipedia.org/wiki/Cad._FAP_Guillermo_del_Castillo_Paredes_Airport",""
6238,"SPTN","medium_airport","Coronel FAP Carlos Ciriani Santa Rosa International Airport",-18.0533008575,-70.2758026123,1538,"SA","PE","PE-TAC","Tacna","yes","SPTN","TCQ","","","http://en.wikipedia.org/wiki/Crnl._FAP_Carlos_Ciriani_Santa_Rosa_International_Airport",""
6239,"SPTU","medium_airport","Padre Aldamiz International Airport",-12.6135997772,-69.2285995483,659,"SA","PE","PE-MDD","Puerto Maldonado","yes","SPTU","PEM","","","http://en.wikipedia.org/wiki/Padre_Aldamiz_International_Airport","Puerto Maldonado International Airport"
6240,"SPUR","medium_airport","Capitán FAP Guillermo Concha Iberico International Airport",-5.20574998856,-80.6164016724,120,"SA","PE","PE-PIU","Piura","yes","SPUR","PIU","","","http://en.wikipedia.org/wiki/Cap._FAP_Guillermo_Concha_Iberico_International_Airport",""
6241,"SPYL","medium_airport","Capitan Montes Airport",-4.5766401290894,-81.254096984863,282,"SA","PE","PE-PIU","Talara","yes","SPYL","TYL","","","http://en.wikipedia.org/wiki/Cap._FAP_Victor_Montes_Arias_Airport",""
6242,"SPZA","medium_airport","Maria Reiche Neuman Airport",-14.8540000916,-74.9615020752,1860,"SA","PE","PE-ICA","Nazca","yes","SPZA","NZC","","","http://en.wikipedia.org/wiki/Maria_Reiche_Neuman_Airport",""
6243,"SPZO","large_airport","Alejandro Velasco Astete International Airport",-13.5356998444,-71.9387969971,10860,"SA","PE","PE-CUS","Cusco","yes","SPZO","CUZ","","http://www.corpac.gob.pe/","http://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport",""
316767,"SQD","medium_airport","Shangrao Sanqingshan Airport",28.3797,117.9643,340,"AS","CN","CN-36","Shangrao","yes","ZSSR","SQD","","","https://en.wikipedia.org/wiki/Shangrao_Sanqingshan_Airport",""
316774,"SQJ","medium_airport","Shaxian Airport",26.4263,117.8336,830,"AS","CN","CN-35","Sanming","yes","ZSSM","SQJ","","","https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport",""
517,"SSZW","medium_airport","Ponta Grossa Airport - Comandante Antonio Amilton Beraldo",-25.1847,-50.1441,2588,"SA","BR","BR-PR","Ponta Grossa","yes","SBPG","PGZ","SBPG","","https://en.wikipedia.org/wiki/Ponta_Grossa_Airport","Sant'ana Airport"
6245,"SUDU","medium_airport","Santa Bernardina International Airport",-33.3588981628418,-56.4991989135742,305,"SA","UY","UY-DU","Durazno","no","SUDU","DZO","","","",""
6246,"SULS","medium_airport","Capitan Corbeta CA Curbelo International Airport",-34.8550987243652,-55.0942993164062,95,"SA","UY","UY-MA","Punta del Este","no","SULS","PDP","","http://www.puntadeleste.aero/","http://en.wikipedia.org/wiki/Capitan_Corbeta_CA_Curbelo_International_Airport",""
6247,"SUMU","large_airport","Carrasco International /General C L Berisso Airport",-34.838402,-56.0308,105,"SA","UY","UY-CA","Montevideo","yes","SUMU","MVD","","","http://en.wikipedia.org/wiki/Carrasco_International_Airport",""
6248,"SUSO","medium_airport","Nueva Hesperides International Airport",-31.4384994506836,-57.9852981567383,187,"SA","UY","UY-SA","Salto","no","SUSO","STY","","","",""
6249,"SVAC","medium_airport","Oswaldo Guevara Mujica Airport",9.55337524414062,-69.2378692626953,640,"SA","VE","VE-P","Acarigua","yes","SVAC","AGV","","","",""
6251,"SVAN","medium_airport","Anaco Airport",9.43022537231445,-64.4707260131836,721,"SA","VE","VE-B","Anaco","no","SVAN","AAO","","","http://en.wikipedia.org/wiki/Anaco_Airport",""
6255,"SVBC","large_airport","General José Antonio Anzoategui International Airport",10.111111,-64.692222,30,"SA","VE","VE-B","Barcelona","yes","SVBC","BLA","","http://aigdjaa.baer.gob.ve","https://en.wikipedia.org/wiki/General_Jos%C3%A9_Antonio_Anzo%C3%A1tegui_International_Airport","Barcelona, Puero La Cruz,Lecheria"
6256,"SVBI","medium_airport","Barinas Airport",8.615,-70.21416667,615,"SA","VE","VE-E","Barinas","yes","SVBI","BNS","","","",""
6259,"SVBM","medium_airport","Barquisimeto International Airport",10.0427465438843,-69.3586196899414,2042,"SA","VE","VE-K","Barquisimeto","yes","SVBM","BRM","","","",""
6261,"SVBS","medium_airport","Escuela Mariscal Sucre Airport",10.2499780654907,-67.6494216918945,1338,"SA","VE","VE-D","Maracay","yes","SVBS","MYC","","","http://en.wikipedia.org/wiki/Mariscal_Sucre_Airport_(Venezuela)",""
6262,"SVCB","medium_airport","Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",8.12216091156,-63.5369567871,197,"SA","VE","VE-F","","no","SVCB","CBL","","","",""
6263,"SVCD","medium_airport","Caicara del Orinoco Airport",7.62551021575928,-66.1628036499023,141,"SA","VE","VE-F","","no","SVCD","CXA","","","",""
6267,"SVCL","medium_airport","Calabozo Airport",8.92465591430664,-67.4170913696289,328,"SA","VE","VE-J","Guarico","no","SVCL","CLZ","","","",""
6268,"SVCN","medium_airport","Canaima Airport",6.23198890686035,-62.8544311523438,1450,"SA","VE","VE-F","Canaima","yes","SVCN","CAJ","","","",""
6269,"SVCO","medium_airport","Carora Airport",10.1756029129028,-70.0652160644531,1437,"SA","VE","VE-K","Carora","no","SVCO","VCR","","","",""
6270,"SVCP","medium_airport","General Francisco Bermúdez Airport",10.6600141525269,-63.2616806030273,33,"SA","VE","VE-R","Carúpano","yes","SVCP","CUP","","","",""
6271,"SVCR","medium_airport","José Leonardo Chirinos Airport",11.4149436950684,-69.6809005737305,52,"SA","VE","VE-I","Coro","yes","SVCR","CZE","","","",""
6273,"SVCU","medium_airport","Cumaná (Antonio José de Sucre) Airport",10.4503326416016,-64.1304702758789,14,"SA","VE","VE-R","","yes","SVCU","CUM","","","",""
6277,"SVED","medium_airport","El Dorado Airport",6.73333311080933,-61.5833320617676,318,"SA","VE","VE-F","Bolivar","no","SVED","EOR","","","",""
6281,"SVEZ","medium_airport","Elorza Airport",7.08333301544189,-69.533332824707,295,"SA","VE","VE-C","","no","SVEZ","EOZ","","","",""
6285,"SVGD","medium_airport","Guasdalito Airport",7.23333311080933,-70.8000030517578,426,"SA","VE","VE-C","","no","SVGD","GDO","","","",""
6286,"SVGI","medium_airport","Guiria Airport",10.5740776062,-62.3126678467,42,"SA","VE","VE-R","","no","SVGI","GUI","","","http://en.wikipedia.org/wiki/Guiria_Airport",""
6287,"SVGU","medium_airport","Guanare Airport",9.02694416046143,-69.7551498413086,606,"SA","VE","VE-P","Guanare","no","SVGU","GUQ","","","",""
6292,"SVJC","medium_airport","Josefa Camejo International Airport",11.7807750701904,-70.151496887207,75,"SA","VE","VE-I","Paraguaná","yes","SVJC","LSP","","","",""
6294,"SVLF","medium_airport","La Fria Airport",8.23916721343994,-72.2710266113281,305,"SA","VE","VE-S","","no","SVLF","LFR","","","",""
6297,"SVMC","medium_airport","La Chinita International Airport",10.5582084656,-71.7278594971,239,"SA","VE","VE-V","Maracaibo","yes","SVMC","MAR","","","http://en.wikipedia.org/wiki/La_Chinita_International_Airport",""
6298,"SVMD","medium_airport","Alberto Carnevalli Airport",8.582078,-71.161041,5007,"SA","VE","VE-L","Mérida","yes","SVMD","MRD","","","https://en.wikipedia.org/wiki/Alberto_Carnevalli_Airport",""
6299,"SVMG","medium_airport","Del Caribe Santiago Mariño International Airport",10.9126033782959,-63.9665985107422,74,"SA","VE","VE-O","Isla Margarita","yes","SVMG","PMV","","","http://en.wikipedia.org/wiki/Del_Caribe_International_General_Santiago_Marino_Airport",""
6300,"SVMI","large_airport","Simón Bolívar International Airport",10.601194,-66.991222,234,"SA","VE","VE-X","Caracas","yes","SVMI","CCS","","http://www.aeropuerto-maiquetia.com.ve/web/","http://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport","Maiquetía ""Simón Bolívar"" International Airport"
6302,"SVMT","medium_airport","Maturín Airport",9.75452995300293,-63.1473999023438,224,"SA","VE","VE-N","","yes","SVMT","MUN","","","",""
6309,"SVPA","medium_airport","Cacique Aramare Airport",5.6199898719788,-67.606101989746,245,"SA","VE","VE-Z","Puerto Ayacucho","yes","SVPA","PYH","","","https://en.wikipedia.org/wiki/Cacique_Aramare_Airport","Casique Aramare Airport"
6310,"SVPC","medium_airport","General Bartolome Salom International Airport",10.4805002212524,-68.072998046875,32,"SA","VE","VE-G","","no","SVPC","PBL","","","",""
6312,"SVPM","medium_airport","Paramillo Airport",7.80132007598877,-72.2029037475586,3314,"SA","VE","VE-S","","no","SVPM","SCI","","","",""
6315,"SVPR","medium_airport","General Manuel Carlos Piar International Airport",8.28853034973145,-62.7603988647461,472,"SA","VE","VE-F","Puerto Ordaz-Ciudad Guayana","yes","SVPR","PZO","","","http://en.wikipedia.org/wiki/Manuel_Carlos_Piar_Guayana_Airport",""
6316,"SVPT","medium_airport","Palmarito Airport",7.56666994094849,-70.1832962036133,347,"SA","VE","VE-C","Palmarito","no","SVPT","PTM","","","",""
6321,"SVSA","medium_airport","San Antonio Del Tachira Airport",7.84082984924316,-72.439697265625,1312,"SA","VE","VE-S","","yes","SVSA","SVZ","","","",""
6323,"SVSE","medium_airport","Santa Elena de Uairen Airport",4.55499982833862,-61.1500015258789,2938,"SA","VE","VE-F","","no","SVSE","SNV","","","",""
6325,"SVSO","medium_airport","Mayor Buenaventura Vivas International Airport",7.56538,-72.035103,1083,"SA","VE","VE-S","Santo Domingo","yes","SVSO","STD","","","https://en.wikipedia.org/wiki/Mayor_Buenaventura_Vivas_Airport",""
6326,"SVSP","medium_airport","Sub Teniente Nestor Arias Airport",10.2787,-68.755203,761,"SA","VE","VE-U","San Felipe","no","SVSP","SNF","","","",""
6327,"SVSR","medium_airport","San Fernando De Apure Airport",7.88331985473633,-67.4440002441406,154,"SA","VE","VE-C","Inglaterra","no","SVSR","SFD","","","",""
6328,"SVST","medium_airport","San Tomé Airport",8.9451465606689,-64.151084899902,861,"SA","VE","VE-B","El Tigre","yes","SVST","SOM","","","http://en.wikipedia.org/wiki/San_Tom%C3%A9_Airport","Don Edmundo Barrios, San José de Guanipa"
6329,"SVSZ","medium_airport","Santa Bárbara del Zulia Airport",8.97455024719238,-71.9432525634766,32,"SA","VE","VE-V","","no","SVSZ","STB","","","",""
6330,"SVTC","medium_airport","Tucupita Airport",9.08899402618408,-62.0941734313965,16,"SA","VE","VE-Y","Tucupita","no","SVTC","TUV","","","",""
6332,"SVTM","medium_airport","Tumeremo Airport",7.24938,-61.52893,345,"SA","VE","VE-F","","no","SVTM","TMO","","","",""
6334,"SVVA","medium_airport","Arturo Michelena International Airport",10.1497325897217,-67.9283981323242,1411,"SA","VE","VE-G","Valencia","yes","SVVA","VLN","","","http://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport",""
6335,"SVVG","medium_airport","Juan Pablo Pérez Alfonso Airport",8.624139,-71.672668,250,"SA","VE","VE-L","El Vigía","yes","SVVG","VIG","","","https://en.wikipedia.org/wiki/Juan_Pablo_P%C3%A9rez_Alfonzo_Airport",""
